,score
15946,600.2971728180652
15947,601.2190949861385
15948,562.0778188390744
15949,679.539736481691
15950,665.930244230936
15951,579.977848804384
15952,601.7655965675394
15953,628.4746119413225
15954,649.1061605457477
15955,607.6983673009775
15956,671.1918444290817
15957,633.4752438268613
15958,590.4032118095495
15959,657.2761860510861
15960,605.7742713895319
15961,589.1671161718036
15962,638.4264995506142
15963,622.8185922289293
15964,575.7510608642856
15965,620.270624208811
15966,622.8651666856637
15967,595.5649692365679
15968,588.865177914301
15969,660.7081885226655
15970,588.334216576328
15971,662.1851568941026
15972,634.9788260843474
15973,582.0289417832912
15974,647.9132329289231
15975,616.7180650477031
15976,621.2620528750426
15977,624.0749288180483
15978,585.9083387634
15979,593.7454521507723
15980,635.590255979502
15981,597.0113505253934
15982,649.5745784549067
15983,602.6380172450033
15984,619.0018304679753
15985,645.9124102949013
15986,642.8640322099732
15987,551.1325941070694
15988,631.9739052127703
15989,599.4802520817725
15990,637.3263375549664
15991,592.4896289621375
15992,611.1088716505103
15993,531.5472153303864
15994,643.5639461143073
15995,662.4700853238169
15996,596.9861629905329
15997,621.9054352959322
15998,597.8090911364168
15999,585.1327231048026
16000,657.2332137906183
16001,634.0225531500057
16002,624.670162343278
16003,607.7713800090852
16004,574.2830059176206
16005,538.5332030112335
16006,600.8471580681647
16007,644.5393849361426
16008,590.0948163596935
16009,599.5537710111139
16010,603.7532297035416
16011,586.9944801372595
16012,657.9749568651813
16013,646.0085660448459
16014,641.336416118612
16015,635.1812615843979
16016,566.0320629834088
16017,595.6661392226621
16018,624.1925565228289
16019,654.5958238958698
16020,598.1794345393827
16021,629.4395947647321
16022,573.8235427354874
16023,600.8174777331931
16024,640.1156874498722
16025,569.1027986375541
16026,569.4116324271088
16027,624.6366441879353
16028,669.5535968746212
16029,594.5489488325424
16030,563.120263947999
16031,662.5403067282907
16032,630.6748589988553
16033,639.0579656139961
16034,664.3725821150798
16035,658.5334849240438
16036,628.2340495461362
16037,620.536571047221
16038,560.4499425969115
16039,618.6870576836266
16040,580.2983975936913
16041,574.7225879674317
16042,593.7394436637982
16043,577.5565025952652
16044,639.6833953044957
16045,669.6824951539777
16046,664.2509556379835
16047,629.580614721458
16048,660.4456928760313
16049,569.5079133958257
16050,600.1198281527452
16051,604.287804270499
16052,611.438962669843
16053,594.2430901264689
16054,619.8175117808858
16055,606.9734384931211
16056,602.1461939696483
16057,600.1611839869125
16058,638.200143531171
16059,614.0803667078833
16060,579.7731975351653
16061,641.1009131610092
16062,667.3173096410542
16063,579.6158027707603
16064,612.1019682852227
16065,639.9957200795998
16066,603.2167804607645
16067,667.8154853467777
16068,606.929406918841
16069,635.6642645342304
16070,607.9985838377247
16071,675.4079722858858
16072,638.1453395508137
16073,615.6586563918562
16074,597.6782989454373
16075,639.3146318973139
16076,589.7466691683326
16077,608.235500747747
16078,688.3097654684143
16079,627.1717283313116
16080,531.4355702883785
16081,667.0883105918203
16082,648.5812412597792
16083,659.4665046909263
16084,615.2104295643253
16085,635.932749992928
16086,652.744111127467
16087,621.8764877867576
16088,615.5172926721051
16089,645.3446076246687
16090,573.4792791094262
16091,621.6378449920228
16092,652.2987813300924
16093,625.9201221463413
16094,591.3341639719661
16095,652.1173709927925
16096,609.4272506659869
16097,681.4327284353999
16098,611.8815735221347
16099,649.9782769552754
16100,587.2383743886566
16101,598.0511629254928
16102,669.9145544634479
16103,603.6795452686752
16104,480.09119356893643
16105,586.2566325623708
16106,648.746445697232
16107,641.50389818981
16108,587.4499954022914
16109,598.6860914974841
16110,645.4051915307599
16111,628.5791957439121
16112,624.1623254636172
16113,621.7874696234761
16114,672.75450996177
16115,595.6892526720994
16116,588.2301539730045
16117,599.9836267804532
16118,653.0352350117975
16119,638.1302949269225
16120,546.8542163188305
16121,593.3427917194142
16122,654.0020004623458
16123,632.2040102084823
16124,582.7259378498222
16125,645.1359039629092
16126,605.4303138013131
16127,645.9302286202815
16128,591.204787035947
16129,628.4365647781863
16130,615.3508263183089
16131,594.7955344628442
16132,643.3443741939199
16133,653.0344199827193
16134,662.8990888777337
16135,628.4587563416915
16136,684.4043782248771
16137,608.091434601121
16138,636.0112185230043
16139,620.8091787929045
16140,628.0660271688316
16141,598.8931150266519
16142,680.4705397464157
16143,614.9820871209361
16144,620.4876135732393
16145,615.2967982166468
16146,595.4350191227603
16147,623.0419532013443
16148,634.7014144661582
16149,566.1676027713885
16150,670.3224022154403
16151,607.0558014250144
16152,593.273435485434
16153,630.5287053619677
16154,559.4858857947987
16155,598.0896156222173
16156,598.2326418624591
16157,582.9185132461747
16158,592.9003222290003
16159,602.3636947526529
16160,585.5056014565996
16161,626.923842306617
16162,620.581543223174
16163,632.4663156353392
16164,607.5268728060387
16165,623.9892235998602
16166,657.0959535355946
16167,617.2077857174985
16168,596.3190331631122
16169,662.5160912536471
16170,628.8194732015302
16171,660.134748842423
16172,664.2792125308882
16173,578.3513295309599
16174,686.1830472395983
16175,679.0608991405348
16176,526.8954162158836
16177,604.2620069423316
16178,574.9632988384315
16179,605.6128020393127
16180,617.7334554782194
16181,626.7240761105028
16182,659.5584827886432
16183,622.4592647149475
16184,596.7205748631301
16185,671.7526994675883
16186,622.8968030597372
16187,644.8836989212896
16188,578.3885919020938
16189,629.8941060407918
16190,597.0141148739849
16191,614.5467712864399
16192,631.1228209826219
16193,491.8513549391072
16194,644.0334620264132
16195,599.529632420818
16196,678.3737568425647
16197,607.6236811971238
16198,616.9205538620847
16199,588.7832150152158
16200,515.5921342038534
16201,687.0018497442071
16202,661.4486038703399
16203,643.9513836885615
16204,614.907748805947
16205,608.6698078802431
16206,647.5777364970671
16207,585.9683197386975
16208,646.5696836238108
16209,607.2817078616083
16210,581.797460999304
16211,612.5507411440138
16212,608.4219866177693
16213,616.9692988879199
16214,649.2736655007068
16215,590.4867737928139
16216,655.7221690961329
16217,590.4885210707992
16218,619.8119604540635
16219,631.4048338780211
16220,640.3108819420025
16221,670.6665510265052
16222,613.6502604175569
16223,614.0032313551866
16224,585.440594661287
16225,560.0390245501223
16226,562.8556816076909
16227,464.0568505175471
16228,602.0092960731539
16229,595.6759119160414
16230,619.5777661692933
16231,531.9912201646562
16232,667.4668059196064
16233,605.3950543805452
16234,637.3885086612765
16235,561.571634498079
16236,604.9855732858987
16237,673.4843250090523
16238,608.8839830496348
16239,636.1716117885671
16240,587.389617348169
16241,644.9575608819964
16242,579.5654423135917
16243,592.8846357963853
16244,620.8406282442129
16245,600.1793461029146
16246,672.5460053621601
16247,567.7521489212456
16248,639.4507557660626
16249,635.2556000118539
16250,640.1318201632265
16251,593.4791630116014
16252,609.1560936297725
16253,570.5391962898866
16254,618.6649703548967
16255,653.5973896067912
16256,517.9254827631596
16257,627.0757086792057
16258,531.9501447597494
16259,650.7206261757314
16260,618.9794101586466
16261,643.0244713205168
16262,633.6659624172136
16263,629.392866571512
16264,650.4876595856529
16265,615.1055476920312
16266,617.0888237528161
16267,614.0280026008786
16268,597.1080553324258
16269,619.0522466585269
16270,614.9049817527907
16271,638.9017389674623
16272,654.8352415847686
16273,670.6006357766719
16274,625.3479076436399
16275,594.1238322554948
16276,666.9453033023933
16277,641.1603157194486
16278,590.7213893355267
16279,624.8768987503272
16280,566.2990864858456
16281,630.0151703185998
16282,611.6967196687173
16283,617.4204989412492
16284,603.4166725868797
16285,659.4112236897918
16286,611.4084383129212
16287,629.50530864379
16288,600.167325286213
16289,642.0702918663617
16290,678.1428189851231
16291,600.4100097676643
16292,561.478293699612
16293,599.0633153452304
16294,680.7985749323468
16295,619.4668619450742
16296,543.9812730381027
16297,633.3936541282208
16298,591.7711003115398
16299,682.6878941248965
16300,623.9237065028842
16301,647.0095061032173
16302,626.5385013289558
16303,621.3909846290775
16304,621.2087334001437
16305,585.2707728867443
16306,640.553940177119
16307,569.1960229471276
16308,646.1375715225729
16309,598.4239708502791
16310,598.8703409030501
16311,591.2529362810542
16312,658.1951347512158
16313,658.5107320650361
16314,596.8828124170277
16315,652.6804763568764
16316,671.3706292041836
16317,626.564273434606
16318,634.9858452199344
16319,543.2304903662972
16320,579.5134862627156
16321,611.3180608990439
16322,618.809554586374
16323,574.5272700833602
16324,598.8763884524114
16325,630.5742459564328
16326,611.4245666048912
16327,628.2037499163246
16328,660.7424604914377
16329,598.2990580140251
16330,618.6818478112059
16331,594.4286046197874
16332,603.9986345537709
16333,542.2977788967326
16334,645.8340428858606
16335,601.4512746838207
16336,639.4989694586234
16337,623.403130237209
16338,588.9918651233361
16339,613.899682788138
16340,626.7329770854869
16341,647.4855656127629
16342,621.4325029644697
16343,595.0770867222102
16344,600.129561865336
16345,668.367826415802
16346,676.6958793512043
16347,607.9399450172986
16348,617.602996943034
16349,615.4447953655954
16350,604.0905139366841
16351,615.102342731288
16352,614.3163296691938
16353,657.5749372803033
16354,659.9004392458186
16355,585.3520329573396
16356,591.1515490481382
16357,617.5093714004216
16358,628.2936940895322
16359,594.2422859264303
16360,660.2780706956552
16361,618.7358097938421
16362,590.8456040774532
16363,595.8068731350576
16364,574.772195378038
16365,603.2967731943709
16366,572.572450906412
16367,629.6453706238213
16368,669.6173256273194
16369,642.4365072658982
16370,634.3354592401623
16371,501.5116829973195
16372,603.9655875356551
16373,660.7030879305521
16374,636.0660383248078
16375,627.4620348650075
16376,585.1067322273244
16377,630.9120348575342
16378,655.2656349902481
16379,661.3334092868581
16380,566.3595419173248
16381,591.430366554278
16382,575.0219087768301
16383,632.1717757683684
16384,555.29947747823
16385,632.665329347198
16386,609.2770345987578
16387,589.5492354305164
16388,648.1604116024696
16389,657.7394798366456
16390,593.865384332945
16391,604.4855344245963
16392,612.8470179568494
16393,618.0595995781464
16394,591.7136684054974
16395,645.2246538217391
16396,645.4690321115746
16397,585.0027365796884
16398,639.0886988782987
16399,636.7616758326315
16400,609.3028943570596
16401,605.2661259091753
16402,590.9465811501036
16403,591.0972227894015
16404,639.4283789791252
16405,598.2886398187068
16406,614.8389258612061
16407,655.0549353113594
16408,637.7096851065982
16409,674.3050388635987
16410,665.7375719336776
16411,613.5057850600431
16412,574.0731069767332
16413,600.667431657936
16414,589.0787256055957
16415,645.6010208598559
16416,670.8805472866917
16417,623.0455008846121
16418,637.8611091163378
16419,628.6933797136668
16420,586.2234476343395
16421,608.0630200624389
16422,592.887662821317
16423,640.3805611287991
16424,597.5801329806956
16425,636.2207317745487
16426,626.7054068816047
16427,611.1860438147993
16428,606.7681678108909
16429,612.4594504535488
16430,652.5460922419504
16431,667.956375561
16432,593.9929546527692
16433,660.1452292371702
16434,593.7494832522509
16435,643.9043797851546
16436,594.712955337385
16437,618.7355932798746
16438,639.0070039151408
16439,587.1854506291481
16440,622.5358890916709
16441,660.613685518462
16442,604.7309343499782
16443,639.0771633033928
16444,676.6562346705343
16445,646.95454438083
16446,672.646221099062
16447,626.1497269470528
16448,646.9522056078317
16449,600.0257990766288
16450,628.4632172700087
16451,604.5976045556512
16452,637.3838597215806
16453,616.2750135298463
16454,625.132391239538
16455,652.4719320572184
16456,654.0475436941457
16457,625.5998388474064
16458,664.0362271118769
16459,659.2690251584482
16460,665.4454238684642
16461,571.8467321311467
16462,549.4548711818899
16463,650.2912724555756
16464,596.9185871182584
16465,673.0551167456089
16466,596.3117210215466
16467,586.0413784879395
16468,622.4410046038954
16469,617.3207349075983
16470,657.9618523451311
16471,628.0375485172395
16472,649.2207513423214
16473,622.9440137291135
16474,589.3829369259136
16475,637.1771805328108
16476,594.4348541477881
16477,589.762641709655
16478,655.0751122869715
16479,623.745137054427
16480,597.0767721552338
16481,608.827034163277
16482,620.8707297795154
16483,629.9087169893593
16484,621.0463229781557
16485,626.1014890691754
16486,611.7227605337614
16487,603.3590998484331
16488,591.3383129915471
16489,603.2315866734798
16490,588.2376399466785
16491,673.0851489049461
16492,643.9207246561364
16493,578.7237562229354
16494,609.2364074352653
16495,659.2253782564221
16496,621.8782362708876
16497,622.2369705027215
16498,638.4735396898251
16499,669.0488174646925
16500,587.5858434940426
16501,613.1708306233111
16502,539.6003609716831
16503,590.8765204608031
16504,627.9075971462518
16505,609.1159904659396
16506,576.9759131049851
16507,627.064278039712
16508,563.8930529464565
16509,633.7149891579733
16510,626.3725853611861
16511,597.3331519174811
16512,587.8646082105336
16513,599.9670874644828
16514,579.2763883332319
16515,673.3382433560266
16516,628.8018405958846
16517,627.2155675218024
16518,642.6240978967037
16519,683.7126594756836
16520,570.608799555241
16521,560.9079726263111
16522,646.0837339021593
16523,608.3499640021406
16524,637.3704942694404
16525,642.0627146770435
16526,618.3203847072328
16527,634.7364421932573
16528,618.0453710862772
16529,620.7820690426789
16530,619.9692917625963
16531,633.4999047743364
16532,586.7462231943555
16533,658.1325235610259
16534,587.2330411330654
16535,677.3635442220017
16536,570.4843021846488
16537,651.5404387285303
16538,646.9987415324497
16539,610.3980476226643
16540,603.9755069179793
16541,642.1124589869904
16542,561.7245227251689
16543,658.3086366948843
16544,616.7638529452977
16545,561.8726310519884
16546,640.7949026652765
16547,583.7196669494995
16548,656.1327821362845
16549,635.2583959847068
16550,648.1010425853033
16551,555.7690168599589
16552,620.5129635201317
16553,626.0549922101904
16554,604.0456957634486
16555,614.1854440289692
16556,677.4529355521645
16557,664.2044126585481
16558,589.9308852157271
16559,614.7405970173361
16560,666.5166826915611
16561,582.0086425093716
16562,590.3473629156102
16563,653.3214554729302
16564,613.1404438785321
16565,643.8869046132609
16566,589.3220929567938
16567,601.0489070494363
16568,651.3435362994489
16569,638.6211221951546
16570,584.0818197625597
16571,536.6833589781679
16572,635.0995289613712
16573,622.9491432834595
16574,647.9347695166555
16575,558.7311672850701
16576,575.3917694427588
16577,636.9952325071602
16578,611.2872582127474
16579,597.8596983287019
16580,630.3954718972674
16581,619.8462183192798
16582,636.0039276480748
16583,659.0365071696635
16584,612.6432866426911
16585,576.5831960921516
16586,608.990154070234
16587,680.125310812701
16588,615.9299112997413
16589,595.7307325253413
16590,664.06068294961
16591,623.5639448962767
16592,587.5796032614635
16593,599.033895302296
16594,636.0094542417935
16595,635.227797920483
16596,620.9846512864117
16597,602.3911991720606
16598,611.1250282919432
16599,634.2479144460492
16600,620.5092865178199
16601,570.4341512171243
16602,604.6546039580476
16603,649.9928906882616
16604,607.9164570206698
16605,612.2673206484604
16606,615.7595516469213
16607,596.290138341555
16608,615.5835104647352
16609,601.2017465914436
16610,643.798125818559
16611,612.835161931992
16612,609.812797923153
16613,539.5292022011887
16614,592.3511427976705
16615,591.0593939899901
16616,595.1167291073255
16617,590.3787613842389
16618,673.7950788640042
16619,574.2458455884497
16620,610.4867228591737
16621,640.2002377992865
16622,565.320405571205
16623,632.572013574821
16624,667.943805648586
16625,636.0782138446255
16626,589.2680130173924
16627,622.4426276324832
16628,641.3679103231112
16629,619.7960143892528
16630,604.0927387646614
16631,651.5974900319997
16632,634.0071426408956
16633,606.827192134814
16634,650.8726016163591
16635,599.2937540344575
16636,606.0989134800102
16637,616.5925116453021
16638,565.793233770005
16639,624.8886310397274
16640,619.8942567795351
16641,605.7964067516822
16642,603.3542783043866
16643,648.8735446135215
16644,618.116211580676
16645,658.6997600686368
16646,631.8679381723045
16647,613.3568132515554
16648,632.7726588364185
16649,608.5729058459826
16650,589.9113283949077
16651,664.1505988866394
16652,638.2705667558182
16653,617.3260830427281
16654,634.3014813852308
16655,611.8258602074733
16656,535.4896906723553
16657,657.4558634342128
16658,640.7538061140865
16659,618.7901298578531
16660,610.0772314071075
16661,585.4177213144602
16662,616.1057539748283
16663,642.256860055207
16664,640.2320940880488
16665,610.445587832192
16666,637.8245206280119
16667,577.1592560358
16668,607.8743191829686
16669,618.4884146932839
16670,645.0629926536014
16671,640.7077486846199
16672,649.359849523534
16673,628.4173886594396
16674,599.8494440059699
16675,656.4228373710348
16676,657.6684487545692
16677,650.43680386664
16678,595.8395275580161
16679,608.321495070196
16680,631.9491226457709
16681,585.7358074922648
16682,597.1363910013727
16683,641.1196824902454
16684,660.651415147072
16685,651.9408280825968
16686,600.8286418406905
16687,599.9351666204699
16688,604.041786424695
16689,653.6876464711482
16690,600.6850347559499
16691,643.9342103465947
16692,646.286014760664
16693,614.1643068055416
16694,630.0743898038957
16695,624.527655274055
16696,659.0315953143602
16697,621.6265706348597
16698,655.1365165483629
16699,598.8274016177504
16700,582.0334845819718
16701,654.4780559968347
16702,613.616042021436
16703,588.3357238470095
16704,648.0033614182835
16705,639.8211640833509
16706,642.7023200649423
16707,618.3505593932849
16708,638.0062881181835
16709,555.7308708864178
16710,596.7818976689146
16711,618.9268823709178
16712,607.3254137662399
16713,626.022180964035
16714,601.3673566195507
16715,606.6610499432437
16716,626.7700577122101
16717,629.8839561829446
16718,646.8417658054583
16719,640.8602895975829
16720,653.9454203526908
16721,611.0546681295402
16722,671.5507186062496
16723,584.9679710357277
16724,589.3734353938305
16725,620.0277746012737
16726,631.7589297817833
16727,610.6994249014595
16728,616.7098689817169
16729,657.77544925186
16730,597.9264919653504
16731,583.9068266835802
16732,623.6112364285488
16733,621.2867136139791
16734,636.1469461520775
16735,589.8414800095583
16736,593.762034310222
16737,666.6703815417752
16738,615.1984287031956
16739,576.0206371285826
16740,581.9322603036062
16741,607.1575278494647
16742,589.1719673158403
16743,576.802941630178
16744,624.2080288339837
16745,605.7980367627629
16746,643.088610617972
16747,610.1005736026058
16748,550.3981831774021
16749,585.771494135806
16750,632.8371594523447
16751,630.3085114986794
16752,658.5495457684098
16753,619.8704753684904
16754,645.6502612659148
16755,558.6156463920347
16756,622.9365987369212
16757,629.2613853590747
16758,655.553916223332
16759,610.2994290865287
16760,645.6127805040409
16761,555.7216210800841
16762,599.3995204330201
16763,604.3144922943369
16764,603.9756341971398
16765,635.1496490728036
16766,587.3719680416765
16767,600.4904284517938
16768,627.9743698806827
16769,619.411156710076
16770,633.8361575698356
16771,588.0611871614091
16772,604.027648409772
16773,590.181298126589
16774,668.8968098383102
16775,615.774369731844
16776,599.953574765586
16777,581.9119903361104
16778,556.6637675747919
16779,631.6808103651067
16780,596.8687484269826
16781,626.1301972342374
16782,635.0475665092181
16783,577.4270089391297
16784,647.8513611562528
16785,614.5126104599786
16786,574.6757397005847
16787,638.4627045892527
16788,595.7733090088327
16789,612.1417800054526
16790,595.8288566602286
16791,600.5202033433437
16792,595.6599300194439
16793,620.5095464293779
16794,603.7700683805655
16795,602.5954172451601
16796,615.3280032932869
16797,593.6307512005885
16798,635.763893561514
16799,608.2557485323363
16800,593.6018015172951
16801,584.9934060393252
16802,641.9797550436815
16803,614.4630088757634
16804,631.8967692826227
16805,635.772141521213
16806,614.8469530597874
16807,590.3241249345142
16808,617.3972783700792
16809,625.094683741121
16810,622.3037094022195
16811,629.2000781428003
16812,615.1225182826438
16813,630.2302452518779
16814,594.5378399593616
16815,643.8287813409548
16816,625.1829611168183
16817,636.8808666400462
16818,617.1451980007862
16819,654.0682626943792
16820,621.6835370812562
16821,648.8904289656036
16822,593.739451684171
16823,594.6106654427283
16824,624.8341435791058
16825,577.3452954017584
16826,582.0453934143117
16827,594.8477237143638
16828,555.0090605418014
16829,663.0034030703073
16830,635.8260384089252
16831,671.3268337568365
16832,645.9630912649116
16833,636.7574529555832
16834,569.3561851484469
16835,612.2978997325338
16836,618.2692632344855
16837,631.5637513682875
16838,612.467884670368
16839,603.8678829373218
16840,619.6142788920783
16841,575.9037852597403
16842,579.0988501946943
16843,578.2937977255684
16844,554.0529579090214
16845,599.158053336566
16846,656.7035490213743
16847,615.5398722154157
16848,609.7632478739014
16849,674.4757644145411
16850,631.4133902126716
16851,646.8075869966216
16852,575.2531694214802
16853,644.9101074639115
16854,619.9874411648848
16855,652.3930505359327
16856,644.7042313681852
16857,603.671837259402
16858,645.128383136467
16859,604.2711434488449
16860,611.8601547873741
16861,612.2092547367856
16862,645.4660185564621
16863,595.7003980414513
16864,648.9274625029348
16865,632.767137293423
16866,564.6019733986759
16867,567.0612944878308
16868,657.4910464994094
16869,654.8898842281503
16870,631.7251503927821
16871,516.7784810126414
16872,607.8144761629046
16873,577.6038954039894
16874,656.0992202200082
16875,631.7964305047626
16876,589.0882399676746
16877,614.3573957207126
16878,597.458533427409
16879,646.8674049605606
16880,621.0236267845016
16881,649.2356869186441
16882,595.6717848284634
16883,677.766894621802
16884,675.03371891342
16885,640.0037228128074
16886,590.5662260760537
16887,614.8193728766574
16888,647.7911747290096
16889,659.1405371275943
16890,588.83824113548
16891,629.1069758644243
16892,600.8413237357468
16893,615.8855167373858
16894,653.4293011134254
16895,604.1960422479484
16896,667.7612874628392
16897,622.083228286361
16898,605.1732649105589
16899,623.0821917650652
16900,611.8562229849981
16901,572.6407572006199
16902,682.4013067555604
16903,629.6250797221398
16904,597.3761628081647
16905,656.3241090219509
16906,611.525060486046
16907,602.3086193284852
16908,632.349437046471
16909,600.7913636403022
16910,565.9814275402094
16911,622.2749136749228
16912,643.2814273783896
16913,610.5642975520387
16914,635.9495953048735
16915,641.083936978483
16916,555.8326680619426
16917,663.0065912199505
16918,574.9017565053327
16919,540.5581773498311
16920,596.0936817180973
16921,628.5709579406271
16922,659.8935054681008
16923,604.4336029932077
16924,603.1463059505965
16925,610.3637142302946
16926,652.0065175158834
16927,631.9963610200413
16928,627.2018787198083
16929,652.9794794313441
16930,625.4044749077707
16931,625.5060456327008
16932,588.0798540727645
16933,596.8540909483952
16934,633.7848761684307
16935,564.554498643622
16936,617.9008997640651
16937,626.3472964294497
16938,647.0380147856166
16939,628.5129638977323
16940,570.7186806672148
16941,613.8617199721291
16942,657.5894977325597
16943,655.0193098591235
16944,665.6420304790793
16945,640.6562848479787
16946,664.027874853176
16947,648.749427620992
16948,588.5214479521975
16949,567.8760461229183
16950,620.0269862237346
16951,625.0965113673387
16952,599.4216251672492
16953,624.3462976331574
16954,633.6352500598643
16955,605.9288845753886
16956,661.0093790957778
16957,596.7332473878084
16958,646.4168667250252
16959,674.8963823830554
16960,624.5538021339189
16961,548.6615672737177
16962,627.9435831888271
16963,601.3250658222838
16964,627.7623334595783
16965,606.1592992582703
16966,662.0623974146897
16967,607.7408059908998
16968,584.2536528320588
16969,592.1868320083644
16970,607.4370772971292
16971,619.4119434217488
16972,599.6548818256806
16973,605.0462728212361
16974,604.8246419969231
16975,599.8955134213675
16976,657.0890509343135
16977,630.2879051080286
16978,591.0012049954764
16979,576.1748983402603
16980,606.7076371079955
16981,595.5063792824881
16982,589.6536833561353
16983,620.0352197666185
16984,587.0787400650378
16985,607.7733794436967
16986,586.2682953665985
16987,635.6057836385548
16988,652.5163713411105
16989,597.6854412375292
16990,635.3470926924135
16991,506.2521746937765
16992,620.8192170841678
16993,605.2385729996041
16994,678.2679532347655
16995,671.6110219812599
16996,581.0158275351174
16997,635.6004087715255
16998,637.7500783035896
16999,624.1798895727746
17000,616.0246560172569
17001,516.722111896056
17002,639.716661659817
17003,657.5031415069374
17004,620.8458923137232
17005,674.8875409972632
17006,662.0130321360451
17007,617.6803602139648
17008,573.1740241765215
17009,640.4249921652868
17010,577.2019448481909
17011,614.9794049276034
17012,653.8858858760334
17013,556.9845254412999
17014,600.7845936737494
17015,645.1358010042669
17016,638.1541129275647
17017,610.5381577175526
17018,621.8336581990426
17019,604.0110472997007
17020,645.4300430194849
17021,631.3139948981709
17022,673.2071141104624
17023,644.47176016497
17024,603.7941757400263
17025,605.5525285909462
17026,651.700464435925
17027,657.3866126522089
17028,577.9283418836964
17029,622.9671679138621
17030,616.3029020816077
17031,603.4169542000745
17032,618.6614433416029
17033,630.1411513837052
17034,604.9031886537538
17035,624.0571736166896
17036,583.548993069105
17037,584.892805475739
17038,618.957487785098
17039,651.5313248638129
17040,588.4214771743403
17041,624.8167621991643
17042,577.1324573461296
17043,613.8655816424263
17044,636.7457605332602
17045,634.9940715949458
17046,616.8701904572002
17047,569.56760657134
17048,649.6694806593558
17049,615.014965971812
17050,670.800665656209
17051,610.2579908403085
17052,654.7782052681943
17053,610.4539283629097
17054,595.6787314208119
17055,652.5663867896508
17056,648.8127418406787
17057,654.1610399422149
17058,577.1394540649001
17059,635.25541719599
17060,568.1714457756079
17061,634.6572088914718
17062,596.2415586410289
17063,611.7588238850559
17064,640.0486110909685
17065,632.0583209553492
17066,605.0637181616977
17067,640.8476070187703
17068,613.0210688078322
17069,625.3973167186286
17070,650.7151019771247
17071,593.4635027441674
17072,583.9987028817168
17073,595.00867280751
17074,599.100966387602
17075,650.4361354634891
17076,628.4926535571618
17077,646.7198114721651
17078,682.5093658000056
17079,577.9760011865078
17080,620.0499082642854
17081,606.3424891928028
17082,645.2509125026588
17083,686.4615357678729
17084,645.0846685107657
17085,669.4023442059388
17086,618.942513983803
17087,596.2596427039591
17088,613.3967259004953
17089,599.7924949062987
17090,614.465715652154
17091,626.1074501067287
17092,620.7542069348083
17093,605.3153023678329
17094,591.623394573809
17095,622.9598654823825
17096,592.4942539909283
17097,540.9736057538207
17098,655.4252525811
17099,586.9136457771227
17100,610.1506618039019
17101,638.7265345328001
17102,621.9842606961851
17103,633.5794308524206
17104,652.9212112920567
17105,606.043074923414
17106,665.0006459586327
17107,641.7275748312151
17108,607.7754370670166
17109,573.4207088978137
17110,682.0417425694146
17111,623.7815005047754
17112,649.3069649940153
17113,549.9716831222453
17114,630.1823926355898
17115,667.2955971946733
17116,604.644065902688
17117,568.8213961901747
17118,609.027490550693
17119,636.6098246994962
17120,638.1085896688306
17121,626.7468488759266
17122,618.7808987806025
17123,663.174547261808
17124,606.707196585238
17125,637.2484098765428
17126,591.8170225577063
17127,597.7521772394324
17128,596.3836828043485
17129,622.7485540456235
17130,607.955883254575
17131,651.7810551747239
17132,600.9531949773528
17133,626.8969029788453
17134,630.014399881063
17135,626.2130086006665
17136,623.050027232825
17137,648.0617064389961
17138,633.0455919148371
17139,658.4802880257921
17140,578.3366615796434
17141,621.6974010111878
17142,657.2043751570169
17143,664.1126495548438
17144,598.0365241419021
17145,648.8286929383675
17146,646.6416352616288
17147,611.7570597962127
17148,601.2658199270227
17149,669.143271862728
17150,652.6684420289428
17151,645.6467763379248
17152,655.9348222498811
17153,633.6100013792505
17154,610.2351728005406
17155,653.1970346638548
17156,574.9063594096917
17157,634.6129189810746
17158,628.9599946837455
17159,618.7160045593203
17160,652.2445465260809
17161,620.4426995261351
17162,574.5547550655979
17163,536.3415485285954
17164,629.2012043045953
17165,594.8997327911401
17166,587.506988094609
17167,584.4784020795437
17168,644.711774443055
17169,560.3867258383659
17170,558.242713880836
17171,625.6217010258006
17172,629.0982649480367
17173,617.6505968662995
17174,592.5673753936519
17175,591.4145448056762
17176,652.6666486166876
17177,594.9010173923589
17178,615.8199074741714
17179,622.2972890090953
17180,590.240592288457
17181,611.4509846304517
17182,583.3436593382578
17183,602.6229224537453
17184,650.5779621825571
17185,600.9587628225304
17186,631.359232073613
17187,622.1361480441527
17188,672.1685409463477
17189,675.6581529083892
17190,626.8478527622751
17191,603.2618666196049
17192,621.2761316088474
17193,601.8284830952216
17194,613.9939396572522
17195,600.5582459964543
17196,647.779966518247
17197,594.9514704067525
17198,616.8927081292653
17199,657.8811714622635
17200,607.8182775200171
17201,680.0036411138922
17202,600.5869518762299
17203,589.5894657940236
17204,631.7912776415939
17205,650.4193888202583
17206,635.695916892082
17207,666.1814018269514
17208,678.1945065492612
17209,641.6947711410279
17210,604.2859482073256
17211,664.9909023117249
17212,623.76489793555
17213,647.6958596615514
17214,612.0134190528703
17215,591.8648308251675
17216,580.0377121678247
17217,631.6820235292803
17218,657.3564975423982
17219,652.4300226073497
17220,611.9660811364199
17221,613.1311618015795
17222,601.1751502556482
17223,637.2005268223623
17224,637.7929508461197
17225,601.2212710212746
17226,586.8944952744075
17227,615.1135153652007
17228,601.1944799630268
17229,617.7261010308163
17230,658.1229651128119
17231,633.2767558632469
17232,543.5419492529354
